,State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
308,Telangana,Khammam,30-01-2019,2019,1,13.2610747,NRSC VIC MODEL
309,Telangana,Khammam,31-01-2019,2019,1,13.1580857,NRSC VIC MODEL
310,Telangana,Kumuram Bheem Asifabad,02-01-2019,2019,1,11.0812862,NRSC VIC MODEL
311,Telangana,Kumuram Bheem Asifabad,17-01-2019,2019,1,9.5763932,NRSC VIC MODEL
312,Telangana,Kumuram Bheem Asifabad,01-01-2019,2019,1,11.210081,NRSC VIC MODEL
313,Telangana,Kumuram Bheem Asifabad,03-01-2019,2019,1,10.9507402,NRSC VIC MODEL
314,Telangana,Kumuram Bheem Asifabad,04-01-2019,2019,1,10.8227629,NRSC VIC MODEL
315,Telangana,Kumuram Bheem Asifabad,05-01-2019,2019,1,10.691765,NRSC VIC MODEL
316,Telangana,Kumuram Bheem Asifabad,06-01-2019,2019,1,10.5636882,NRSC VIC MODEL
317,Telangana,Kumuram Bheem Asifabad,07-01-2019,2019,1,10.4418236,NRSC VIC MODEL
318,Telangana,Kumuram Bheem Asifabad,08-01-2019,2019,1,10.358096,NRSC VIC MODEL
319,Telangana,Kumuram Bheem Asifabad,09-01-2019,2019,1,10.2648501,NRSC VIC MODEL
320,Telangana,Kumuram Bheem Asifabad,10-01-2019,2019,1,10.1713308,NRSC VIC MODEL
321,Telangana,Kumuram Bheem Asifabad,11-01-2019,2019,1,10.0713927,NRSC VIC MODEL
322,Telangana,Kumuram Bheem Asifabad,12-01-2019,2019,1,9.9773328,NRSC VIC MODEL
323,Telangana,Kumuram Bheem Asifabad,13-01-2019,2019,1,9.8808864,NRSC VIC MODEL
324,Telangana,Kumuram Bheem Asifabad,14-01-2019,2019,1,9.789353,NRSC VIC MODEL
325,Telangana,Kumuram Bheem Asifabad,15-01-2019,2019,1,9.7148435,NRSC VIC MODEL
326,Telangana,Kumuram Bheem Asifabad,16-01-2019,2019,1,9.642889,NRSC VIC MODEL
327,Telangana,Kumuram Bheem Asifabad,18-01-2019,2019,1,9.5152582,NRSC VIC MODEL
328,Telangana,Kumuram Bheem Asifabad,19-01-2019,2019,1,9.461489,NRSC VIC MODEL
329,Telangana,Kumuram Bheem Asifabad,20-01-2019,2019,1,9.4195229,NRSC VIC MODEL
330,Telangana,Kumuram Bheem Asifabad,21-01-2019,2019,1,9.3780309,NRSC VIC MODEL
331,Telangana,Kumuram Bheem Asifabad,22-01-2019,2019,1,9.3429385,NRSC VIC MODEL
332,Telangana,Kumuram Bheem Asifabad,23-01-2019,2019,1,9.3128632,NRSC VIC MODEL
333,Telangana,Kumuram Bheem Asifabad,24-01-2019,2019,1,9.2816675,NRSC VIC MODEL
334,Telangana,Kumuram Bheem Asifabad,25-01-2019,2019,1,9.4018866,NRSC VIC MODEL
335,Telangana,Kumuram Bheem Asifabad,26-01-2019,2019,1,9.8581677,NRSC VIC MODEL
336,Telangana,Kumuram Bheem Asifabad,27-01-2019,2019,1,9.8863098,NRSC VIC MODEL
337,Telangana,Kumuram Bheem Asifabad,28-01-2019,2019,1,9.8472137,NRSC VIC MODEL
338,Telangana,Kumuram Bheem Asifabad,29-01-2019,2019,1,9.8092297,NRSC VIC MODEL
339,Telangana,Kumuram Bheem Asifabad,30-01-2019,2019,1,9.7734471,NRSC VIC MODEL
340,Telangana,Kumuram Bheem Asifabad,31-01-2019,2019,1,9.7371877,NRSC VIC MODEL
341,Telangana,Mahabubabad,01-01-2019,2019,1,17.5996858,NRSC VIC MODEL
342,Telangana,Mahabubabad,02-01-2019,2019,1,17.2834886,NRSC VIC MODEL
343,Telangana,Mahabubabad,03-01-2019,2019,1,16.9671396,NRSC VIC MODEL
344,Telangana,Mahabubabad,04-01-2019,2019,1,16.6849162,NRSC VIC MODEL
345,Telangana,Mahabubabad,05-01-2019,2019,1,16.4213103,NRSC VIC MODEL
346,Telangana,Mahabubabad,06-01-2019,2019,1,16.163934,NRSC VIC MODEL
347,Telangana,Mahabubabad,07-01-2019,2019,1,15.9036038,NRSC VIC MODEL
348,Telangana,Mahabubabad,08-01-2019,2019,1,15.737097,NRSC VIC MODEL
349,Telangana,Mahabubabad,09-01-2019,2019,1,15.5293128,NRSC VIC MODEL
350,Telangana,Mahabubabad,10-01-2019,2019,1,15.3201914,NRSC VIC MODEL
351,Telangana,Mahabubabad,11-01-2019,2019,1,15.1465921,NRSC VIC MODEL
352,Telangana,Mahabubabad,12-01-2019,2019,1,14.9550874,NRSC VIC MODEL
353,Telangana,Mahabubabad,13-01-2019,2019,1,14.7938353,NRSC VIC MODEL
354,Telangana,Mahabubabad,14-01-2019,2019,1,14.616083,NRSC VIC MODEL
355,Telangana,Mahabubabad,15-01-2019,2019,1,14.4440076,NRSC VIC MODEL
356,Telangana,Mahabubabad,16-01-2019,2019,1,14.2901032,NRSC VIC MODEL
357,Telangana,Mahabubabad,17-01-2019,2019,1,14.1345944,NRSC VIC MODEL
358,Telangana,Mahabubabad,18-01-2019,2019,1,13.9827148,NRSC VIC MODEL
359,Telangana,Mahabubabad,19-01-2019,2019,1,13.8381155,NRSC VIC MODEL
360,Telangana,Mahabubabad,20-01-2019,2019,1,13.7095841,NRSC VIC MODEL
361,Telangana,Mahabubabad,21-01-2019,2019,1,13.5721976,NRSC VIC MODEL
362,Telangana,Mahabubabad,22-01-2019,2019,1,13.4439899,NRSC VIC MODEL
363,Telangana,Mahabubabad,23-01-2019,2019,1,13.3272355,NRSC VIC MODEL
364,Telangana,Mahabubabad,24-01-2019,2019,1,13.2138166,NRSC VIC MODEL
365,Telangana,Mahabubabad,25-01-2019,2019,1,13.1167953,NRSC VIC MODEL
366,Telangana,Mahabubabad,26-01-2019,2019,1,13.102536,NRSC VIC MODEL
367,Telangana,Mahabubabad,27-01-2019,2019,1,14.0379524,NRSC VIC MODEL
368,Telangana,Mahabubabad,28-01-2019,2019,1,13.9483186,NRSC VIC MODEL
369,Telangana,Mahabubabad,29-01-2019,2019,1,13.8183796,NRSC VIC MODEL
370,Telangana,Mahabubabad,30-01-2019,2019,1,13.6847692,NRSC VIC MODEL
371,Telangana,Mahabubabad,31-01-2019,2019,1,13.5549951,NRSC VIC MODEL
372,Telangana,Mahabubnagar,01-01-2019,2019,1,1.889675,NRSC VIC MODEL
373,Telangana,Mahabubnagar,02-01-2019,2019,1,1.8763733,NRSC VIC MODEL
374,Telangana,Mahabubnagar,03-01-2019,2019,1,1.8645909,NRSC VIC MODEL
375,Telangana,Mahabubnagar,04-01-2019,2019,1,1.8518764,NRSC VIC MODEL
376,Telangana,Mahabubnagar,05-01-2019,2019,1,1.843703,NRSC VIC MODEL
377,Telangana,Mahabubnagar,06-01-2019,2019,1,1.8354452,NRSC VIC MODEL
378,Telangana,Mahabubnagar,07-01-2019,2019,1,1.8239176,NRSC VIC MODEL
379,Telangana,Mahabubnagar,08-01-2019,2019,1,1.8187582,NRSC VIC MODEL
380,Telangana,Mahabubnagar,09-01-2019,2019,1,1.8074154,NRSC VIC MODEL
381,Telangana,Mahabubnagar,10-01-2019,2019,1,1.8021387,NRSC VIC MODEL
382,Telangana,Mahabubnagar,11-01-2019,2019,1,1.7955815,NRSC VIC MODEL
383,Telangana,Mahabubnagar,12-01-2019,2019,1,1.7912006,NRSC VIC MODEL
384,Telangana,Mahabubnagar,13-01-2019,2019,1,1.7840327,NRSC VIC MODEL
385,Telangana,Mahabubnagar,14-01-2019,2019,1,1.7774445,NRSC VIC MODEL
386,Telangana,Mahabubnagar,15-01-2019,2019,1,1.7691771,NRSC VIC MODEL
387,Telangana,Mahabubnagar,16-01-2019,2019,1,1.7635547,NRSC VIC MODEL
388,Telangana,Mahabubnagar,17-01-2019,2019,1,1.757375,NRSC VIC MODEL
389,Telangana,Mahabubnagar,18-01-2019,2019,1,1.7543721,NRSC VIC MODEL
390,Telangana,Mahabubnagar,19-01-2019,2019,1,1.7506414,NRSC VIC MODEL
391,Telangana,Mahabubnagar,20-01-2019,2019,1,1.7436834,NRSC VIC MODEL
392,Telangana,Mahabubnagar,21-01-2019,2019,1,1.7387417,NRSC VIC MODEL
393,Telangana,Mahabubnagar,22-01-2019,2019,1,1.737272,NRSC VIC MODEL
394,Telangana,Mahabubnagar,23-01-2019,2019,1,1.734581,NRSC VIC MODEL
395,Telangana,Mahabubnagar,24-01-2019,2019,1,1.7310747,NRSC VIC MODEL
396,Telangana,Mahabubnagar,25-01-2019,2019,1,1.7264485,NRSC VIC MODEL
397,Telangana,Mahabubnagar,26-01-2019,2019,1,1.7234575,NRSC VIC MODEL
398,Telangana,Mahabubnagar,27-01-2019,2019,1,3.112429,NRSC VIC MODEL
399,Telangana,Mahabubnagar,28-01-2019,2019,1,3.0858815,NRSC VIC MODEL
400,Telangana,Mahabubnagar,29-01-2019,2019,1,3.0653888,NRSC VIC MODEL
401,Telangana,Mahabubnagar,30-01-2019,2019,1,3.0537294,NRSC VIC MODEL
402,Telangana,Mahabubnagar,31-01-2019,2019,1,3.0377912,NRSC VIC MODEL
403,Telangana,Mancherial,01-01-2019,2019,1,12.2825542,NRSC VIC MODEL
404,Telangana,Mancherial,02-01-2019,2019,1,12.1382759,NRSC VIC MODEL
405,Telangana,Mancherial,03-01-2019,2019,1,11.9870718,NRSC VIC MODEL
406,Telangana,Mancherial,04-01-2019,2019,1,11.8424674,NRSC VIC MODEL
407,Telangana,Mancherial,05-01-2019,2019,1,11.6840919,NRSC VIC MODEL
408,Telangana,Mancherial,06-01-2019,2019,1,11.5345921,NRSC VIC MODEL
409,Telangana,Mancherial,07-01-2019,2019,1,11.3880445,NRSC VIC MODEL
410,Telangana,Mancherial,08-01-2019,2019,1,11.2923809,NRSC VIC MODEL
411,Telangana,Mancherial,09-01-2019,2019,1,11.1727222,NRSC VIC MODEL
412,Telangana,Mancherial,10-01-2019,2019,1,11.0563362,NRSC VIC MODEL
413,Telangana,Mancherial,11-01-2019,2019,1,10.9340254,NRSC VIC MODEL
414,Telangana,Mancherial,12-01-2019,2019,1,10.8122012,NRSC VIC MODEL
415,Telangana,Mancherial,13-01-2019,2019,1,10.6921546,NRSC VIC MODEL
416,Telangana,Mancherial,14-01-2019,2019,1,10.5780191,NRSC VIC MODEL
417,Telangana,Mancherial,15-01-2019,2019,1,10.4773208,NRSC VIC MODEL
418,Telangana,Mancherial,16-01-2019,2019,1,10.3859167,NRSC VIC MODEL
419,Telangana,Mancherial,17-01-2019,2019,1,10.3012944,NRSC VIC MODEL
420,Telangana,Mancherial,18-01-2019,2019,1,10.220825,NRSC VIC MODEL
421,Telangana,Mancherial,19-01-2019,2019,1,10.1501324,NRSC VIC MODEL
422,Telangana,Mancherial,20-01-2019,2019,1,10.0897804,NRSC VIC MODEL
423,Telangana,Mancherial,21-01-2019,2019,1,10.0355723,NRSC VIC MODEL
424,Telangana,Mancherial,22-01-2019,2019,1,9.9879595,NRSC VIC MODEL
425,Telangana,Mancherial,23-01-2019,2019,1,9.9452431,NRSC VIC MODEL
426,Telangana,Mancherial,24-01-2019,2019,1,9.9052519,NRSC VIC MODEL
427,Telangana,Mancherial,25-01-2019,2019,1,11.206419,NRSC VIC MODEL
428,Telangana,Mancherial,26-01-2019,2019,1,12.8285961,NRSC VIC MODEL
429,Telangana,Mancherial,27-01-2019,2019,1,13.4968676,NRSC VIC MODEL
430,Telangana,Mancherial,28-01-2019,2019,1,13.3566882,NRSC VIC MODEL
431,Telangana,Mancherial,29-01-2019,2019,1,13.2187459,NRSC VIC MODEL
432,Telangana,Mancherial,30-01-2019,2019,1,13.0804456,NRSC VIC MODEL
433,Telangana,Mancherial,31-01-2019,2019,1,12.9444768,NRSC VIC MODEL
434,Telangana,Medak,05-01-2019,2019,1,3.7009565,NRSC VIC MODEL
435,Telangana,Medak,20-01-2019,2019,1,3.4329098,NRSC VIC MODEL
436,Telangana,Medak,01-01-2019,2019,1,3.8326277,NRSC VIC MODEL
437,Telangana,Medak,02-01-2019,2019,1,3.7957905,NRSC VIC MODEL
438,Telangana,Medak,03-01-2019,2019,1,3.7648405,NRSC VIC MODEL
439,Telangana,Medak,04-01-2019,2019,1,3.7338671,NRSC VIC MODEL
440,Telangana,Medak,06-01-2019,2019,1,3.6750144,NRSC VIC MODEL
441,Telangana,Medak,07-01-2019,2019,1,3.6483365,NRSC VIC MODEL
442,Telangana,Medak,08-01-2019,2019,1,3.634158,NRSC VIC MODEL
443,Telangana,Medak,09-01-2019,2019,1,3.6148047,NRSC VIC MODEL
444,Telangana,Medak,10-01-2019,2019,1,3.5891491,NRSC VIC MODEL
445,Telangana,Medak,11-01-2019,2019,1,3.5741409,NRSC VIC MODEL
446,Telangana,Medak,12-01-2019,2019,1,3.5536044,NRSC VIC MODEL
447,Telangana,Medak,13-01-2019,2019,1,3.5340064,NRSC VIC MODEL
448,Telangana,Medak,14-01-2019,2019,1,3.5168999,NRSC VIC MODEL
449,Telangana,Medak,15-01-2019,2019,1,3.5028449,NRSC VIC MODEL
450,Telangana,Medak,16-01-2019,2019,1,3.4878809,NRSC VIC MODEL
451,Telangana,Medak,17-01-2019,2019,1,3.4702727,NRSC VIC MODEL
452,Telangana,Medak,18-01-2019,2019,1,3.4538296,NRSC VIC MODEL
453,Telangana,Medak,19-01-2019,2019,1,3.4433831,NRSC VIC MODEL
454,Telangana,Medak,21-01-2019,2019,1,3.4233628,NRSC VIC MODEL
455,Telangana,Medak,22-01-2019,2019,1,3.4105832,NRSC VIC MODEL
456,Telangana,Medak,23-01-2019,2019,1,3.4027382,NRSC VIC MODEL
457,Telangana,Medak,24-01-2019,2019,1,3.3937574,NRSC VIC MODEL
458,Telangana,Medak,25-01-2019,2019,1,3.4712825,NRSC VIC MODEL
459,Telangana,Medak,26-01-2019,2019,1,8.9008126,NRSC VIC MODEL
460,Telangana,Medak,27-01-2019,2019,1,9.3455968,NRSC VIC MODEL
461,Telangana,Medak,28-01-2019,2019,1,9.2982538,NRSC VIC MODEL
462,Telangana,Medak,29-01-2019,2019,1,9.1865406,NRSC VIC MODEL
463,Telangana,Medak,30-01-2019,2019,1,9.079957,NRSC VIC MODEL
464,Telangana,Medak,31-01-2019,2019,1,8.9626208,NRSC VIC MODEL
465,Telangana,Medchal Malkajgiri,01-01-2019,2019,1,2.6343514,NRSC VIC MODEL
466,Telangana,Medchal Malkajgiri,02-01-2019,2019,1,2.5758582,NRSC VIC MODEL
467,Telangana,Medchal Malkajgiri,03-01-2019,2019,1,2.5157326,NRSC VIC MODEL
468,Telangana,Medchal Malkajgiri,04-01-2019,2019,1,2.4562744,NRSC VIC MODEL
469,Telangana,Medchal Malkajgiri,05-01-2019,2019,1,2.4066026,NRSC VIC MODEL
470,Telangana,Medchal Malkajgiri,06-01-2019,2019,1,2.3556975,NRSC VIC MODEL
471,Telangana,Medchal Malkajgiri,07-01-2019,2019,1,2.3090133,NRSC VIC MODEL
472,Telangana,Medchal Malkajgiri,08-01-2019,2019,1,2.2908473,NRSC VIC MODEL
473,Telangana,Medchal Malkajgiri,09-01-2019,2019,1,2.2416955,NRSC VIC MODEL
474,Telangana,Medchal Malkajgiri,10-01-2019,2019,1,2.1925977,NRSC VIC MODEL
475,Telangana,Medchal Malkajgiri,11-01-2019,2019,1,2.1583392,NRSC VIC MODEL
476,Telangana,Medchal Malkajgiri,12-01-2019,2019,1,2.120399,NRSC VIC MODEL
477,Telangana,Medchal Malkajgiri,13-01-2019,2019,1,2.0860502,NRSC VIC MODEL
478,Telangana,Medchal Malkajgiri,14-01-2019,2019,1,2.0439499,NRSC VIC MODEL
479,Telangana,Medchal Malkajgiri,15-01-2019,2019,1,2.0163537,NRSC VIC MODEL
480,Telangana,Medchal Malkajgiri,16-01-2019,2019,1,1.980201,NRSC VIC MODEL
481,Telangana,Medchal Malkajgiri,17-01-2019,2019,1,1.94587,NRSC VIC MODEL
482,Telangana,Medchal Malkajgiri,18-01-2019,2019,1,1.9163493,NRSC VIC MODEL
483,Telangana,Medchal Malkajgiri,19-01-2019,2019,1,1.886333,NRSC VIC MODEL
484,Telangana,Medchal Malkajgiri,20-01-2019,2019,1,1.857622,NRSC VIC MODEL
485,Telangana,Medchal Malkajgiri,21-01-2019,2019,1,1.8290541,NRSC VIC MODEL
486,Telangana,Medchal Malkajgiri,22-01-2019,2019,1,1.8069374,NRSC VIC MODEL
487,Telangana,Medchal Malkajgiri,23-01-2019,2019,1,1.7864575,NRSC VIC MODEL
488,Telangana,Medchal Malkajgiri,24-01-2019,2019,1,1.7629487,NRSC VIC MODEL
489,Telangana,Medchal Malkajgiri,25-01-2019,2019,1,1.7725826,NRSC VIC MODEL
490,Telangana,Medchal Malkajgiri,26-01-2019,2019,1,5.5391338,NRSC VIC MODEL
491,Telangana,Medchal Malkajgiri,27-01-2019,2019,1,6.2229839,NRSC VIC MODEL
492,Telangana,Medchal Malkajgiri,28-01-2019,2019,1,6.369426,NRSC VIC MODEL
493,Telangana,Medchal Malkajgiri,29-01-2019,2019,1,6.2333092,NRSC VIC MODEL
494,Telangana,Medchal Malkajgiri,30-01-2019,2019,1,6.0844412,NRSC VIC MODEL
495,Telangana,Medchal Malkajgiri,31-01-2019,2019,1,5.9467505,NRSC VIC MODEL
496,Telangana,Mulugu,01-01-2019,2019,1,19.3383666,NRSC VIC MODEL
497,Telangana,Mulugu,02-01-2019,2019,1,19.1004976,NRSC VIC MODEL
498,Telangana,Mulugu,03-01-2019,2019,1,18.8570441,NRSC VIC MODEL
499,Telangana,Mulugu,04-01-2019,2019,1,18.6367954,NRSC VIC MODEL
500,Telangana,Mulugu,05-01-2019,2019,1,18.4115996,NRSC VIC MODEL
501,Telangana,Mulugu,06-01-2019,2019,1,18.1860862,NRSC VIC MODEL
502,Telangana,Mulugu,07-01-2019,2019,1,17.9471232,NRSC VIC MODEL
503,Telangana,Mulugu,08-01-2019,2019,1,17.7837776,NRSC VIC MODEL
504,Telangana,Mulugu,09-01-2019,2019,1,17.5836264,NRSC VIC MODEL
505,Telangana,Mulugu,10-01-2019,2019,1,17.3872589,NRSC VIC MODEL
506,Telangana,Mulugu,11-01-2019,2019,1,17.1893963,NRSC VIC MODEL
507,Telangana,Mulugu,12-01-2019,2019,1,16.9953728,NRSC VIC MODEL
508,Telangana,Mulugu,13-01-2019,2019,1,16.8099906,NRSC VIC MODEL
509,Telangana,Mulugu,14-01-2019,2019,1,16.5925642,NRSC VIC MODEL
510,Telangana,Mulugu,15-01-2019,2019,1,16.3863646,NRSC VIC MODEL
511,Telangana,Mulugu,16-01-2019,2019,1,16.1966046,NRSC VIC MODEL
512,Telangana,Mulugu,17-01-2019,2019,1,16.0066758,NRSC VIC MODEL
513,Telangana,Mulugu,18-01-2019,2019,1,15.8179868,NRSC VIC MODEL
514,Telangana,Mulugu,19-01-2019,2019,1,15.6349213,NRSC VIC MODEL
515,Telangana,Mulugu,20-01-2019,2019,1,15.4731404,NRSC VIC MODEL
516,Telangana,Mulugu,21-01-2019,2019,1,15.3024264,NRSC VIC MODEL
517,Telangana,Mulugu,22-01-2019,2019,1,15.1391652,NRSC VIC MODEL
518,Telangana,Mulugu,23-01-2019,2019,1,14.9962572,NRSC VIC MODEL
519,Telangana,Mulugu,24-01-2019,2019,1,14.8462797,NRSC VIC MODEL
520,Telangana,Mulugu,25-01-2019,2019,1,14.7237956,NRSC VIC MODEL
521,Telangana,Mulugu,26-01-2019,2019,1,15.083863,NRSC VIC MODEL
522,Telangana,Mulugu,27-01-2019,2019,1,17.3083471,NRSC VIC MODEL
523,Telangana,Mulugu,28-01-2019,2019,1,17.1078347,NRSC VIC MODEL
524,Telangana,Mulugu,29-01-2019,2019,1,16.8829448,NRSC VIC MODEL
525,Telangana,Mulugu,30-01-2019,2019,1,16.6424781,NRSC VIC MODEL
526,Telangana,Mulugu,31-01-2019,2019,1,16.3967469,NRSC VIC MODEL
527,Telangana,Nagarkurnool,01-01-2019,2019,1,4.5938019,NRSC VIC MODEL
528,Telangana,Nagarkurnool,16-01-2019,2019,1,4.180885,NRSC VIC MODEL
529,Telangana,Nagarkurnool,31-01-2019,2019,1,7.7478909,NRSC VIC MODEL
530,Telangana,Nagarkurnool,02-01-2019,2019,1,4.5507924,NRSC VIC MODEL
531,Telangana,Nagarkurnool,03-01-2019,2019,1,4.5115839,NRSC VIC MODEL
532,Telangana,Nagarkurnool,04-01-2019,2019,1,4.4738093,NRSC VIC MODEL
533,Telangana,Nagarkurnool,05-01-2019,2019,1,4.4414,NRSC VIC MODEL
534,Telangana,Nagarkurnool,06-01-2019,2019,1,4.4110505,NRSC VIC MODEL
535,Telangana,Nagarkurnool,07-01-2019,2019,1,4.3795498,NRSC VIC MODEL
536,Telangana,Nagarkurnool,08-01-2019,2019,1,4.3641934,NRSC VIC MODEL
537,Telangana,Nagarkurnool,09-01-2019,2019,1,4.3378907,NRSC VIC MODEL
538,Telangana,Nagarkurnool,10-01-2019,2019,1,4.3098381,NRSC VIC MODEL
539,Telangana,Nagarkurnool,11-01-2019,2019,1,4.2842146,NRSC VIC MODEL
540,Telangana,Nagarkurnool,12-01-2019,2019,1,4.259047,NRSC VIC MODEL
541,Telangana,Nagarkurnool,13-01-2019,2019,1,4.2372862,NRSC VIC MODEL
542,Telangana,Nagarkurnool,14-01-2019,2019,1,4.2188285,NRSC VIC MODEL
543,Telangana,Nagarkurnool,15-01-2019,2019,1,4.1963339,NRSC VIC MODEL
544,Telangana,Nagarkurnool,17-01-2019,2019,1,4.1588401,NRSC VIC MODEL
545,Telangana,Nagarkurnool,18-01-2019,2019,1,4.1420164,NRSC VIC MODEL
546,Telangana,Nagarkurnool,19-01-2019,2019,1,4.1264079,NRSC VIC MODEL
547,Telangana,Nagarkurnool,20-01-2019,2019,1,4.1112314,NRSC VIC MODEL
548,Telangana,Nagarkurnool,21-01-2019,2019,1,4.1003673,NRSC VIC MODEL
549,Telangana,Nagarkurnool,22-01-2019,2019,1,4.0882821,NRSC VIC MODEL
550,Telangana,Nagarkurnool,23-01-2019,2019,1,4.0759783,NRSC VIC MODEL
551,Telangana,Nagarkurnool,24-01-2019,2019,1,4.0664294,NRSC VIC MODEL
552,Telangana,Nagarkurnool,25-01-2019,2019,1,4.0556633,NRSC VIC MODEL
553,Telangana,Nagarkurnool,26-01-2019,2019,1,4.234691,NRSC VIC MODEL
554,Telangana,Nagarkurnool,27-01-2019,2019,1,4.5424195,NRSC VIC MODEL
555,Telangana,Nagarkurnool,28-01-2019,2019,1,9.6777993,NRSC VIC MODEL
556,Telangana,Nagarkurnool,29-01-2019,2019,1,8.4834705,NRSC VIC MODEL
557,Telangana,Nagarkurnool,30-01-2019,2019,1,8.0438036,NRSC VIC MODEL
558,Telangana,Nalgonda,01-01-2019,2019,1,7.7223276,NRSC VIC MODEL
559,Telangana,Nalgonda,02-01-2019,2019,1,7.6106808,NRSC VIC MODEL
560,Telangana,Nalgonda,03-01-2019,2019,1,7.5080142,NRSC VIC MODEL
561,Telangana,Nalgonda,04-01-2019,2019,1,7.407023,NRSC VIC MODEL
562,Telangana,Nalgonda,05-01-2019,2019,1,7.3151711,NRSC VIC MODEL
563,Telangana,Nalgonda,06-01-2019,2019,1,7.233003,NRSC VIC MODEL
564,Telangana,Nalgonda,07-01-2019,2019,1,7.1504127,NRSC VIC MODEL
565,Telangana,Nalgonda,08-01-2019,2019,1,7.1142434,NRSC VIC MODEL
566,Telangana,Nalgonda,09-01-2019,2019,1,7.0413318,NRSC VIC MODEL
567,Telangana,Nalgonda,10-01-2019,2019,1,6.9725,NRSC VIC MODEL
568,Telangana,Nalgonda,11-01-2019,2019,1,6.9077349,NRSC VIC MODEL
569,Telangana,Nalgonda,12-01-2019,2019,1,6.8452776,NRSC VIC MODEL
570,Telangana,Nalgonda,13-01-2019,2019,1,6.7882027,NRSC VIC MODEL
571,Telangana,Nalgonda,14-01-2019,2019,1,6.731387,NRSC VIC MODEL
572,Telangana,Nalgonda,15-01-2019,2019,1,6.6778866,NRSC VIC MODEL
573,Telangana,Nalgonda,16-01-2019,2019,1,6.6254791,NRSC VIC MODEL
574,Telangana,Nalgonda,17-01-2019,2019,1,6.5783789,NRSC VIC MODEL
575,Telangana,Nalgonda,18-01-2019,2019,1,6.5367306,NRSC VIC MODEL
576,Telangana,Nalgonda,19-01-2019,2019,1,6.4903074,NRSC VIC MODEL
577,Telangana,Nalgonda,20-01-2019,2019,1,6.4511612,NRSC VIC MODEL
578,Telangana,Nalgonda,21-01-2019,2019,1,6.4108338,NRSC VIC MODEL
579,Telangana,Nalgonda,22-01-2019,2019,1,6.3713789,NRSC VIC MODEL
580,Telangana,Nalgonda,23-01-2019,2019,1,6.3386706,NRSC VIC MODEL
581,Telangana,Nalgonda,24-01-2019,2019,1,6.3051079,NRSC VIC MODEL
582,Telangana,Nalgonda,25-01-2019,2019,1,6.2811413,NRSC VIC MODEL
583,Telangana,Nalgonda,26-01-2019,2019,1,6.259001,NRSC VIC MODEL
584,Telangana,Nalgonda,27-01-2019,2019,1,7.3938747,NRSC VIC MODEL
585,Telangana,Nalgonda,28-01-2019,2019,1,7.3495049,NRSC VIC MODEL
586,Telangana,Nalgonda,29-01-2019,2019,1,7.2793493,NRSC VIC MODEL
587,Telangana,Nalgonda,30-01-2019,2019,1,7.2079805,NRSC VIC MODEL
588,Telangana,Nalgonda,31-01-2019,2019,1,7.1346084,NRSC VIC MODEL
589,Telangana,Narayanpet,01-01-2019,2019,1,1.2972283,NRSC VIC MODEL
590,Telangana,Narayanpet,02-01-2019,2019,1,1.2792293,NRSC VIC MODEL
591,Telangana,Narayanpet,03-01-2019,2019,1,1.2681804,NRSC VIC MODEL
592,Telangana,Narayanpet,04-01-2019,2019,1,1.2564261,NRSC VIC MODEL
593,Telangana,Narayanpet,05-01-2019,2019,1,1.2491209,NRSC VIC MODEL
594,Telangana,Narayanpet,06-01-2019,2019,1,1.2380721,NRSC VIC MODEL
595,Telangana,Narayanpet,07-01-2019,2019,1,1.2266894,NRSC VIC MODEL
596,Telangana,Narayanpet,08-01-2019,2019,1,1.2225666,NRSC VIC MODEL
597,Telangana,Narayanpet,09-01-2019,2019,1,1.2117019,NRSC VIC MODEL
598,Telangana,Narayanpet,10-01-2019,2019,1,1.2025705,NRSC VIC MODEL
599,Telangana,Narayanpet,11-01-2019,2019,1,1.1935966,NRSC VIC MODEL
600,Telangana,Narayanpet,12-01-2019,2019,1,1.1889981,NRSC VIC MODEL
601,Telangana,Narayanpet,13-01-2019,2019,1,1.181956,NRSC VIC MODEL
602,Telangana,Narayanpet,14-01-2019,2019,1,1.1779736,NRSC VIC MODEL
603,Telangana,Narayanpet,15-01-2019,2019,1,1.1692731,NRSC VIC MODEL
604,Telangana,Narayanpet,16-01-2019,2019,1,1.1620459,NRSC VIC MODEL
605,Telangana,Narayanpet,17-01-2019,2019,1,1.1566684,NRSC VIC MODEL
606,Telangana,Narayanpet,18-01-2019,2019,1,1.1463901,NRSC VIC MODEL
607,Telangana,Narayanpet,19-01-2019,2019,1,1.1399704,NRSC VIC MODEL
608,Telangana,Narayanpet,20-01-2019,2019,1,1.1334579,NRSC VIC MODEL
609,Telangana,Narayanpet,21-01-2019,2019,1,1.1317025,NRSC VIC MODEL
610,Telangana,Narayanpet,22-01-2019,2019,1,1.126721,NRSC VIC MODEL
611,Telangana,Narayanpet,23-01-2019,2019,1,1.1204917,NRSC VIC MODEL
612,Telangana,Narayanpet,24-01-2019,2019,1,1.1196565,NRSC VIC MODEL
613,Telangana,Narayanpet,25-01-2019,2019,1,1.1161473,NRSC VIC MODEL
614,Telangana,Narayanpet,26-01-2019,2019,1,1.1140436,NRSC VIC MODEL
615,Telangana,Narayanpet,27-01-2019,2019,1,1.1125466,NRSC VIC MODEL
616,Telangana,Narayanpet,28-01-2019,2019,1,1.1110405,NRSC VIC MODEL
