District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Bhadradri-Kothagudem,Allapalli,2019-09-30 00:00:00,2.8,25.1,35.9,70.2,99.9,0.0,9.0
Bhadradri-Kothagudem,Gundala,2019-09-25 00:00:00,5.7,24.9,32.6,66.3,99.4,0.0,3.3
Bhadradri-Kothagudem,Gundala,2019-09-26 00:00:00,1.0,24.7,30.3,74.8,98.3,0.0,7.8
Bhadradri-Kothagudem,Gundala,2019-09-27 00:00:00,2.1,23.9,29.3,81.7,97.7,0.0,7.5
Bhadradri-Kothagudem,Gundala,2019-09-28 00:00:00,0.0,23.6,33.7,69.2,97.8,0.0,7.1
Bhadradri-Kothagudem,Gundala,2019-09-29 00:00:00,0.0,25.1,33.0,61.8,98.6,0.0,8.2
Bhadradri-Kothagudem,Gundala,2019-09-30 00:00:00,10.3,25.3,33.1,60.4,97.9,0.0,7.9
Bhadradri-Kothagudem,Yellandu,2019-09-25 00:00:00,0.0,24.5,30.3,62.8,90.7,0.0,8.3
Bhadradri-Kothagudem,Yellandu,2019-09-26 00:00:00,5.9,24.7,31.4,64.9,91.5,0.0,7.4
Bhadradri-Kothagudem,Yellandu,2019-09-27 00:00:00,7.3,23.5,28.8,62.5,77.8,0.0,3.9
Bhadradri-Kothagudem,Yellandu,2019-09-28 00:00:00,8.6,23.7,32.6,66.5,90.7,0.0,4.4
Bhadradri-Kothagudem,Yellandu,2019-09-29 00:00:00,0.0,24.7,32.7,66.0,81.5,0.0,6.6
Bhadradri-Kothagudem,Yellandu,2019-09-30 00:00:00,0.0,25.6,33.9,60.4,81.6,0.0,8.0
Bhadradri-Kothagudem,Tekulapalle,2019-09-25 00:00:00,0.3,24.9,31.4,65.7,90.8,0.0,14.2
Bhadradri-Kothagudem,Tekulapalle,2019-09-26 00:00:00,1.0,25.2,30.3,64.9,92.8,0.3,14.3
Bhadradri-Kothagudem,Tekulapalle,2019-09-27 00:00:00,1.4,24.1,29.5,62.5,74.9,0.0,13.5
Bhadradri-Kothagudem,Tekulapalle,2019-09-28 00:00:00,11.3,24.0,32.0,62.8,90.0,0.0,4.6
Bhadradri-Kothagudem,Tekulapalle,2019-09-29 00:00:00,0.0,25.2,33.9,65.8,77.3,0.0,6.7
Bhadradri-Kothagudem,Tekulapalle,2019-09-30 00:00:00,0.0,25.9,35.0,54.6,76.4,0.0,9.6
Bhadradri-Kothagudem,Julurpad,2019-09-25 00:00:00,1.6,25.9,32.4,82.4,99.9,0.0,12.3
Bhadradri-Kothagudem,Julurpad,2019-09-26 00:00:00,1.2,26.7,32.0,78.6,97.6,0.0,7.1
Bhadradri-Kothagudem,Julurpad,2019-09-27 00:00:00,3.8,26.9,32.0,84.3,98.5,0.0,7.3
Bhadradri-Kothagudem,Julurpad,2019-09-28 00:00:00,1.3,26.9,35.6,77.5,99.9,0.0,6.2
Bhadradri-Kothagudem,Julurpad,2019-09-29 00:00:00,0.0,27.0,34.8,74.6,97.6,0.0,5.2
Bhadradri-Kothagudem,Julurpad,2019-09-30 00:00:00,0.0,27.3,35.8,69.9,97.6,0.0,7.0
Bhadradri-Kothagudem,Chandrugonda,2019-09-25 00:00:00,39.4,24.6,32.6,91.0,99.9,0.0,13.3
Bhadradri-Kothagudem,Chandrugonda,2019-09-26 00:00:00,11.2,22.9,30.5,91.6,99.9,0.0,32.8
Bhadradri-Kothagudem,Chandrugonda,2019-09-27 00:00:00,1.8,24.2,28.6,92.1,99.9,0.0,21.0
Bhadradri-Kothagudem,Chandrugonda,2019-09-28 00:00:00,1.5,24.9,33.6,61.7,99.0,0.0,15.7
Bhadradri-Kothagudem,Chandrugonda,2019-09-29 00:00:00,0.0,25.0,33.1,84.4,99.9,0.0,22.5
Bhadradri-Kothagudem,Chandrugonda,2019-09-30 00:00:00,0.0,25.1,33.9,52.7,99.9,0.0,22.6
Bhadradri-Kothagudem,Annapureddipalle,2019-09-25 00:00:00,0.0,24.1,32.0,90.4,100.0,0.0,13.3
Bhadradri-Kothagudem,Annapureddipalle,2019-09-26 00:00:00,11.2,22.6,29.6,99.9,100.0,0.0,32.8
Bhadradri-Kothagudem,Annapureddipalle,2019-09-27 00:00:00,6.0,24.0,27.5,99.9,100.0,0.0,21.0
Bhadradri-Kothagudem,Annapureddipalle,2019-09-28 00:00:00,1.5,24.5,32.6,94.6,99.9,0.0,0.2
Bhadradri-Kothagudem,Annapureddipalle,2019-09-29 00:00:00,0.0,24.8,33.5,73.6,100.0,0.0,22.5
Bhadradri-Kothagudem,Annapureddipalle,2019-09-30 00:00:00,0.0,24.8,33.2,78.0,100.0,0.0,22.6
Bhadradri-Kothagudem,Chunchupally,2019-09-25 00:00:00,6.4,23.8,32.8,79.3,99.9,0.0,12.3
Bhadradri-Kothagudem,Chunchupally,2019-09-26 00:00:00,2.8,24.3,33.0,84.5,99.9,0.0,10.8
Bhadradri-Kothagudem,Chunchupally,2019-09-27 00:00:00,1.4,24.2,32.4,84.4,100.0,0.0,6.5
Bhadradri-Kothagudem,Chunchupally,2019-09-28 00:00:00,9.5,23.9,32.4,88.8,100.0,0.0,1.3
Bhadradri-Kothagudem,Chunchupally,2019-09-29 00:00:00,0.0,24.3,34.2,81.6,100.0,0.0,3.7
Bhadradri-Kothagudem,Chunchupally,2019-09-30 00:00:00,6.8,24.6,34.0,81.6,100.0,0.0,3.3
Bhadradri-Kothagudem,Sujathanagar,2019-09-25 00:00:00,6.8,23.8,35.5,79.3,99.9,0.0,12.3
Bhadradri-Kothagudem,Sujathanagar,2019-09-26 00:00:00,7.3,24.3,33.0,84.5,99.9,0.0,10.8
Bhadradri-Kothagudem,Sujathanagar,2019-09-27 00:00:00,2.8,24.6,33.0,84.4,100.0,0.0,12.1
Bhadradri-Kothagudem,Sujathanagar,2019-09-28 00:00:00,12.3,24.1,34.8,84.9,100.0,0.0,6.2
Bhadradri-Kothagudem,Sujathanagar,2019-09-29 00:00:00,0.0,24.6,35.8,78.8,100.0,0.0,5.2
Bhadradri-Kothagudem,Sujathanagar,2019-09-30 00:00:00,0.0,25.3,35.6,63.6,100.0,0.0,7.0
Bhadradri-Kothagudem,Kothagudem,2019-09-25 00:00:00,7.0,23.8,30.4,79.3,99.9,,
Bhadradri-Kothagudem,Kothagudem,2019-09-26 00:00:00,3.4,24.3,33.0,84.4,99.9,,
Bhadradri-Kothagudem,Kothagudem,2019-09-27 00:00:00,1.5,24.6,32.4,84.4,100.0,,
Bhadradri-Kothagudem,Kothagudem,2019-09-28 00:00:00,4.3,24.1,33.6,77.7,100.0,,
Bhadradri-Kothagudem,Kothagudem,2019-09-29 00:00:00,0.0,24.6,34.6,81.4,100.0,,
Bhadradri-Kothagudem,Kothagudem,2019-09-30 00:00:00,0.0,25.3,34.3,81.6,100.0,,
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-25 00:00:00,16.3,23.8,32.8,79.3,99.9,0.0,0.9
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-26 00:00:00,2.3,24.3,33.0,84.5,99.9,0.0,0.9
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-27 00:00:00,1.5,24.6,32.4,84.4,100.0,0.0,6.5
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-28 00:00:00,4.8,24.1,33.6,84.9,100.0,0.0,1.3
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-29 00:00:00,0.0,24.6,34.6,81.4,100.0,0.0,3.7
Bhadradri-Kothagudem,Laxmidevipalli,2019-09-30 00:00:00,0.5,25.3,34.3,81.6,100.0,0.0,3.3
Bhadradri-Kothagudem,Palawancha,2019-09-25 00:00:00,16.6,24.85,32.7,81.95,96.4,0.0,0.9
Bhadradri-Kothagudem,Palawancha,2019-09-26 00:00:00,6.6,24.35,30.75,80.25,96.4,0.0,0.9
Bhadradri-Kothagudem,Palawancha,2019-09-27 00:00:00,0.8,23.85,30.5,80.15,96.65,0.0,1.7
Bhadradri-Kothagudem,Palawancha,2019-09-28 00:00:00,11.0,24.05,31.95,75.6,96.35,0.0,1.5
Bhadradri-Kothagudem,Palawancha,2019-09-29 00:00:00,0.0,24.9,32.85,71.7,96.0,0.0,2.0
Bhadradri-Kothagudem,Palawancha,2019-09-30 00:00:00,0.4,25.2,33.7,69.8,96.1,0.0,1.8
Bhadradri-Kothagudem,Burgampadu,2019-09-25 00:00:00,12.4,24.8,35.2,84.1,99.9,0.0,7.3
Bhadradri-Kothagudem,Burgampadu,2019-09-26 00:00:00,10.2,24.9,31.3,80.2,99.9,0.0,7.7
Bhadradri-Kothagudem,Burgampadu,2019-09-27 00:00:00,7.0,24.6,30.7,94.0,99.9,0.0,5.2
Bhadradri-Kothagudem,Burgampadu,2019-09-28 00:00:00,11.6,24.3,32.6,83.9,99.9,0.0,4.0
Bhadradri-Kothagudem,Burgampadu,2019-09-29 00:00:00,0.0,26.8,33.8,76.7,99.9,0.0,5.2
Bhadradri-Kothagudem,Burgampadu,2019-09-30 00:00:00,8.7,26.8,32.6,87.8,99.9,0.0,5.3
Bhadradri-Kothagudem,Bhadrachalam,2019-09-25 00:00:00,5.6,24.0,32.7,79.0,98.95,0.0,7.3
Bhadradri-Kothagudem,Bhadrachalam,2019-09-26 00:00:00,9.4,23.8,32.95,78.4,99.25,0.0,7.7
Bhadradri-Kothagudem,Bhadrachalam,2019-09-27 00:00:00,9.3,24.4,31.75,88.5,99.05,0.0,5.2
Bhadradri-Kothagudem,Bhadrachalam,2019-09-28 00:00:00,6.9,23.7,33.8,84.7,98.75,0.0,4.0
Bhadradri-Kothagudem,Bhadrachalam,2019-09-29 00:00:00,0.0,26.5,34.6,77.05,98.75,0.0,5.2
Bhadradri-Kothagudem,Bhadrachalam,2019-09-30 00:00:00,0.0,26.0,34.2,77.05,98.75,0.0,5.3
Bhadradri-Kothagudem,Mulakalapalle,2019-09-25 00:00:00,28.4,24.6,30.9,81.5,99.2,0.0,0.9
Bhadradri-Kothagudem,Mulakalapalle,2019-09-26 00:00:00,10.7,24.1,31.2,79.1,98.6,0.0,2.3
Bhadradri-Kothagudem,Mulakalapalle,2019-09-27 00:00:00,3.9,23.8,30.1,78.2,99.0,0.0,2.0
Bhadradri-Kothagudem,Mulakalapalle,2019-09-28 00:00:00,12.8,24.1,31.8,72.4,98.8,0.0,1.1
Bhadradri-Kothagudem,Mulakalapalle,2019-09-29 00:00:00,0.0,25.2,33.1,66.5,98.1,0.0,0.9
Bhadradri-Kothagudem,Mulakalapalle,2019-09-30 00:00:00,0.0,25.2,33.4,60.4,97.5,0.0,1.7
Bhadradri-Kothagudem,Dammapeta,2019-09-25 00:00:00,65.0,23.84,31.04,80.52,100.0,0.1,4.4
Bhadradri-Kothagudem,Dammapeta,2019-09-26 00:00:00,19.1,23.24,29.44,87.32,100.0,1.2,6.9
Bhadradri-Kothagudem,Dammapeta,2019-09-27 00:00:00,5.2,22.96,26.02,96.32,100.0,0.5,9.1
Bhadradri-Kothagudem,Dammapeta,2019-09-28 00:00:00,8.2,23.28,31.4,81.08,99.94,0.0,8.4
Bhadradri-Kothagudem,Dammapeta,2019-09-29 00:00:00,6.1,24.5,33.48,62.86,100.0,0.0,5.2
Bhadradri-Kothagudem,Dammapeta,2019-09-30 00:00:00,0.0,23.7,33.26,61.58,99.82,0.0,6.8
Bhadradri-Kothagudem,Aswaraopeta,2019-09-25 00:00:00,109.0,24.0,31.7,80.9,100.0,0.0,4.4
Bhadradri-Kothagudem,Aswaraopeta,2019-09-26 00:00:00,27.6,24.6,29.7,88.7,100.0,0.0,5.0
Bhadradri-Kothagudem,Aswaraopeta,2019-09-27 00:00:00,8.6,22.4,26.4,96.2,100.0,0.0,4.1
Bhadradri-Kothagudem,Aswaraopeta,2019-09-28 00:00:00,2.0,23.2,30.6,72.9,100.0,0.0,3.9
Bhadradri-Kothagudem,Aswaraopeta,2019-09-29 00:00:00,0.0,24.5,33.8,59.6,100.0,0.0,4.6
Bhadradri-Kothagudem,Aswaraopeta,2019-09-30 00:00:00,0.0,24.1,33.8,58.6,100.0,0.0,2.8
Mahabubabad,Kothaguda,2019-09-25 00:00:00,1.3,24.9,30.2,86.5,99.9,0.0,6.2
Mahabubabad,Kothaguda,2019-09-26 00:00:00,7.9,24.9,30.8,82.2,99.9,0.0,10.9
Mahabubabad,Kothaguda,2019-09-27 00:00:00,8.6,22.4,30.1,85.6,99.9,0.0,10.5
Mahabubabad,Kothaguda,2019-09-28 00:00:00,0.0,24.9,32.6,71.7,99.9,0.0,7.2
Mahabubabad,Kothaguda,2019-09-29 00:00:00,0.0,24.9,32.6,77.5,99.9,0.0,5.2
Mahabubabad,Kothaguda,2019-09-30 00:00:00,9.8,22.6,32.6,72.8,97.1,0.0,8.6
Mahabubabad,Ganagavaram,2019-09-25 00:00:00,3.0,24.8,30.1,81.7,99.9,0.0,8.2
Mahabubabad,Ganagavaram,2019-09-26 00:00:00,1.3,24.8,30.2,79.2,99.9,0.1,9.0
Mahabubabad,Ganagavaram,2019-09-27 00:00:00,0.0,22.9,27.5,87.8,99.9,0.0,9.6
Mahabubabad,Ganagavaram,2019-09-28 00:00:00,4.3,24.4,31.8,71.3,99.9,0.0,7.2
Mahabubabad,Ganagavaram,2019-09-29 00:00:00,0.0,24.9,31.5,72.1,99.9,0.0,18.5
Mahabubabad,Ganagavaram,2019-09-30 00:00:00,9.8,23.1,32.2,65.4,99.9,5.5,8.8
Mahabubabad,Bayyaram,2019-09-25 00:00:00,6.4,25.5,33.9,64.1,99.9,0.0,5.1
Mahabubabad,Bayyaram,2019-09-26 00:00:00,4.7,25.1,32.2,71.9,99.4,0.0,12.6
Mahabubabad,Bayyaram,2019-09-27 00:00:00,17.6,23.6,30.5,69.5,99.9,0.0,8.7
Mahabubabad,Bayyaram,2019-09-28 00:00:00,0.4,24.5,35.4,59.4,98.0,0.0,7.1
Mahabubabad,Bayyaram,2019-09-29 00:00:00,0.0,25.0,35.0,65.7,94.8,0.0,4.1
Mahabubabad,Bayyaram,2019-09-30 00:00:00,0.0,26.1,35.3,61.9,82.2,0.0,7.4
Mahabubabad,Garla,2019-09-25 00:00:00,1.7,24.2,33.2,80.7,97.5,0.0,4.3
Mahabubabad,Garla,2019-09-26 00:00:00,5.2,24.8,31.1,79.6,97.8,0.3,7.7
Mahabubabad,Garla,2019-09-27 00:00:00,15.0,22.4,28.6,89.3,96.9,0.0,9.1
Mahabubabad,Garla,2019-09-28 00:00:00,1.8,23.2,33.6,78.6,97.8,0.0,3.4
Mahabubabad,Garla,2019-09-29 00:00:00,0.0,24.6,32.8,82.8,98.0,0.0,5.3
Mahabubabad,Garla,2019-09-30 00:00:00,0.0,26.5,34.0,78.7,97.5,0.0,3.2
Mahabubabad,Dornakal,2019-09-25 00:00:00,1.0,24.2,33.25,78.05,97.55,0.0,5.9
Mahabubabad,Dornakal,2019-09-26 00:00:00,10.6,24.65,31.9,81.15,97.75,1.7,11.1
Mahabubabad,Dornakal,2019-09-27 00:00:00,18.7,22.6,28.8,87.35,97.8,0.0,7.7
Mahabubabad,Dornakal,2019-09-28 00:00:00,0.6,23.2,33.55,74.95,98.0,0.0,5.4
Mahabubabad,Dornakal,2019-09-29 00:00:00,0.0,23.65,32.75,78.6,98.0,0.0,9.7
Mahabubabad,Dornakal,2019-09-30 00:00:00,0.0,26.45,34.05,71.75,97.55,0.0,9.3
Mahabubabad,Kuravi,2019-09-25 00:00:00,10.8,25.0,33.8,66.55,94.4,0.0,9.0
Mahabubabad,Kuravi,2019-09-26 00:00:00,9.7,24.7,31.35,74.6,93.85,0.0,8.5
Mahabubabad,Kuravi,2019-09-27 00:00:00,19.8,22.35,29.5,76.8,94.55,0.0,6.4
Mahabubabad,Kuravi,2019-09-28 00:00:00,1.3,23.65,34.05,62.3,94.65,0.0,5.4
Mahabubabad,Kuravi,2019-09-29 00:00:00,0.0,24.5,33.8,65.65,89.8,0.0,9.7
Mahabubabad,Kuravi,2019-09-30 00:00:00,0.3,25.65,34.7,60.65,87.05,0.0,10.6
Mahabubabad,Mahabubabad,2019-09-25 00:00:00,14.2,24.5,31.5333333333333,81.2666666666667,98.6,0.0,5.1
Mahabubabad,Mahabubabad,2019-09-26 00:00:00,3.8,24.4666666666667,31.0333333333333,83.5666666666667,98.2666666666667,0.0,12.6
Mahabubabad,Mahabubabad,2019-09-27 00:00:00,21.2,22.7,28.7,81.3,96.6333333333333,0.0,11.8
Mahabubabad,Mahabubabad,2019-09-28 00:00:00,1.1,23.4666666666667,33.3,76.0,98.6,0.0,8.6
Mahabubabad,Mahabubabad,2019-09-29 00:00:00,0.0,23.8666666666667,33.9666666666667,77.0333333333333,98.2333333333333,0.0,7.0
Mahabubabad,Mahabubabad,2019-09-30 00:00:00,0.0,25.2333333333333,33.6,75.5,98.4,0.0,9.4
Mahabubabad,Gudur,2019-09-25 00:00:00,10.3,24.4,29.1,84.2,98.5,0.0,2.0
Mahabubabad,Gudur,2019-09-26 00:00:00,1.2,24.6,30.0,80.9,97.5,0.0,2.3
Mahabubabad,Gudur,2019-09-27 00:00:00,20.0,22.1,28.0,86.5,98.5,0.0,2.1
Mahabubabad,Gudur,2019-09-28 00:00:00,0.0,24.0,31.1,70.2,98.3,0.0,1.4
Mahabubabad,Gudur,2019-09-29 00:00:00,0.0,24.5,30.6,76.0,97.5,0.0,2.5
Mahabubabad,Gudur,2019-09-30 00:00:00,19.2,23.1,31.4,70.4,97.4,0.0,3.3
Mahabubabad,Kesamudram,2019-09-25 00:00:00,1.3,24.75,32.1,76.25,99.05,0.0,2.1
Mahabubabad,Kesamudram,2019-09-26 00:00:00,4.0,24.85,30.2,83.2,99.45,0.5,4.7
Mahabubabad,Kesamudram,2019-09-27 00:00:00,22.3,22.15,28.45,87.6,99.95,0.2,11.5
Mahabubabad,Kesamudram,2019-09-28 00:00:00,0.2,24.3,33.4,67.95,99.85,0.0,1.2
Mahabubabad,Kesamudram,2019-09-29 00:00:00,0.0,24.8,32.35,73.7,99.0,0.0,4.4
Mahabubabad,Kesamudram,2019-09-30 00:00:00,0.0,25.3,32.8,71.2,98.75,0.0,4.0
Mahabubabad,Nellikudur,2019-09-25 00:00:00,26.3,24.3,31.55,71.9,97.8,0.0,4.2
Mahabubabad,Nellikudur,2019-09-26 00:00:00,6.8,24.2,30.6,77.35,96.85,0.4,15.0
Mahabubabad,Nellikudur,2019-09-27 00:00:00,20.9,21.8,28.5,81.55,98.0,0.0,15.5
Mahabubabad,Nellikudur,2019-09-28 00:00:00,0.9,23.25,31.5,67.1,97.55,0.0,5.3
Mahabubabad,Nellikudur,2019-09-29 00:00:00,0.0,24.6,31.15,72.25,95.4,0.0,8.3
Mahabubabad,Nellikudur,2019-09-30 00:00:00,0.0,25.3,32.35,68.0,95.4,0.0,9.0
Mahabubabad,Narsimhulapet,2019-09-25 00:00:00,25.3,24.75,33.85,64.15,98.25,0.0,11.9
Mahabubabad,Narsimhulapet,2019-09-26 00:00:00,10.2,24.05,31.7,79.25,99.1,0.0,9.5
Mahabubabad,Narsimhulapet,2019-09-27 00:00:00,14.1,23.85,29.95,82.45,99.05,0.0,5.0
Mahabubabad,Narsimhulapet,2019-09-28 00:00:00,1.3,24.05,34.1,61.95,99.1,0.0,2.4
Mahabubabad,Narsimhulapet,2019-09-29 00:00:00,0.0,25.25,34.0,67.45,97.6,0.0,9.6
Mahabubabad,Narsimhulapet,2019-09-30 00:00:00,0.0,25.55,34.7,64.55,97.85,0.0,7.2
Mahabubabad,Chinnagudur,2019-09-25 00:00:00,2.4,24.4,33.8,67.3,99.9,0.0,0.1
Mahabubabad,Chinnagudur,2019-09-26 00:00:00,12.5,24.1,32.2,77.3,99.9,0.0,4.0
Mahabubabad,Chinnagudur,2019-09-27 00:00:00,20.5,22.0,28.8,69.5,99.9,0.0,3.4
Mahabubabad,Chinnagudur,2019-09-28 00:00:00,1.3,23.5,34.0,59.4,99.9,0.0,0.1
Mahabubabad,Chinnagudur,2019-09-29 00:00:00,0.0,24.4,32.3,67.6,99.9,0.0,1.1
Mahabubabad,Chinnagudur,2019-09-30 00:00:00,0.0,25.2,32.6,61.9,99.9,0.0,1.8
Mahabubabad,Maripeda,2019-09-25 00:00:00,2.1,25.4,31.6,84.3,98.8,0.0,7.1
Mahabubabad,Maripeda,2019-09-26 00:00:00,16.5,24.1,30.7,83.8,99.2,0.0,3.6
Mahabubabad,Maripeda,2019-09-27 00:00:00,28.9,22.4,28.0,77.1,100.0,0.0,4.5
Mahabubabad,Maripeda,2019-09-28 00:00:00,1.5,23.2,32.2,82.3,100.0,0.0,6.3
Mahabubabad,Maripeda,2019-09-29 00:00:00,0.0,24.7,31.6,88.5,100.0,0.0,8.8
Mahabubabad,Maripeda,2019-09-30 00:00:00,0.0,25.3,31.8,84.8,100.0,0.0,3.5
Mahabubabad,Danthalapalle,2019-09-25 00:00:00,54.8,24.4,33.8,73.4,100.0,0.0,11.9
Mahabubabad,Danthalapalle,2019-09-26 00:00:00,6.0,24.0,31.7,94.5,100.0,0.0,9.5
Mahabubabad,Danthalapalle,2019-09-27 00:00:00,26.8,21.9,29.8,78.3,98.5,0.0,5.0
Mahabubabad,Danthalapalle,2019-09-28 00:00:00,1.0,23.0,33.2,69.4,100.0,0.0,2.4
Mahabubabad,Danthalapalle,2019-09-29 00:00:00,0.0,24.6,33.0,85.4,100.0,0.0,9.6
Mahabubabad,Danthalapalle,2019-09-30 00:00:00,0.0,25.4,34.1,65.8,100.0,0.0,7.2
Mahabubabad,Thorrur,2019-09-25 00:00:00,14.3,24.0,35.4,64.1,94.5,0.0,5.4
Mahabubabad,Thorrur,2019-09-26 00:00:00,6.4,22.4,32.5,70.3,91.9,0.0,9.9
Mahabubabad,Thorrur,2019-09-27 00:00:00,20.7,21.7,29.6,75.7,93.2,0.0,6.5
Mahabubabad,Thorrur,2019-09-28 00:00:00,0.0,23.6,34.1,60.6,93.4,0.0,3.7
Mahabubabad,Thorrur,2019-09-29 00:00:00,0.1,22.4,33.1,65.7,83.8,0.0,5.3
Mahabubabad,Thorrur,2019-09-30 00:00:00,0.0,24.8,33.9,62.2,80.2,0.0,5.1
Mahabubabad,Peddavangara,2019-09-25 00:00:00,19.3,25.1,30.7,95.7,100.0,0.0,3.9
Mahabubabad,Peddavangara,2019-09-26 00:00:00,5.0,24.9,30.1,95.4,100.0,0.0,10.0
Mahabubabad,Peddavangara,2019-09-27 00:00:00,24.0,23.3,28.2,96.9,100.0,0.0,12.1
Mahabubabad,Peddavangara,2019-09-28 00:00:00,0.0,23.3,30.9,98.6,100.0,0.0,0.3
Mahabubabad,Peddavangara,2019-09-29 00:00:00,0.0,24.9,33.2,68.9,97.6,0.0,2.8
Mahabubabad,Peddavangara,2019-09-30 00:00:00,0.0,25.6,32.9,64.8,100.0,0.0,5.1
Warangal Rural,Parkal,2019-09-25 00:00:00,8.0,24.1,30.9,78.0,100.0,0.0,0.9
Warangal Rural,Parkal,2019-09-26 00:00:00,3.4,24.7,31.1,81.6,100.0,0.0,6.0
Warangal Rural,Parkal,2019-09-27 00:00:00,1.6,23.0,28.0,86.6,95.7,1.5,4.8
Warangal Rural,Parkal,2019-09-28 00:00:00,0.0,24.8,31.6,76.3,98.6,0.0,2.2
Warangal Rural,Parkal,2019-09-29 00:00:00,0.0,25.2,31.7,78.5,96.6,0.0,4.6
Warangal Rural,Parkal,2019-09-30 00:00:00,70.1,22.1,33.3,74.3,100.0,0.0,7.7
Warangal Rural,Shayampet,2019-09-25 00:00:00,83.9,24.8,32.6,74.7,100.0,0.0,17.7
Warangal Rural,Shayampet,2019-09-26 00:00:00,0.8,24.8,32.8,77.5,98.1,0.0,26.2
Warangal Rural,Shayampet,2019-09-27 00:00:00,7.9,23.0,30.3,84.3,98.0,0.0,24.4
Warangal Rural,Shayampet,2019-09-28 00:00:00,0.0,24.9,33.0,73.5,98.4,0.0,14.1
Warangal Rural,Shayampet,2019-09-29 00:00:00,0.0,24.9,33.1,77.5,98.3,0.0,18.5
Warangal Rural,Shayampet,2019-09-30 00:00:00,25.6,22.4,32.9,74.0,100.0,0.0,16.6
Warangal Rural,Damera,2019-09-25 00:00:00,19.9,23.3,30.95,75.1,100.0,0.0,6.0
Warangal Rural,Damera,2019-09-26 00:00:00,19.3,24.45,31.1,81.45,99.95,0.6,6.2
Warangal Rural,Damera,2019-09-27 00:00:00,3.6,22.85,29.3,81.85,98.95,0.0,4.4
Warangal Rural,Damera,2019-09-28 00:00:00,0.0,24.25,31.6,75.3,99.25,0.0,4.0
Warangal Rural,Damera,2019-09-29 00:00:00,0.0,24.25,32.3,76.5,98.35,0.0,4.2
Warangal Rural,Damera,2019-09-30 00:00:00,0.0,22.9,33.35,70.8,99.05,0.0,7.0
Warangal Rural,Geesugonda,2019-09-25 00:00:00,12.8,24.3,31.7,75.75,95.6,0.0,3.5
Warangal Rural,Geesugonda,2019-09-26 00:00:00,8.4,25.1,30.65,77.15,95.3,0.0,5.8
Warangal Rural,Geesugonda,2019-09-27 00:00:00,8.8,23.0,29.25,78.85,95.65,0.0,5.2
Warangal Rural,Geesugonda,2019-09-28 00:00:00,0.4,24.75,32.1,68.05,95.45,0.0,7.3
Warangal Rural,Geesugonda,2019-09-29 00:00:00,0.0,24.45,32.0,72.0,94.75,0.0,10.1
Warangal Rural,Geesugonda,2019-09-30 00:00:00,0.0,23.95,32.8,67.45,94.65,0.0,7.4
Warangal Rural,Atmakur,2019-09-25 00:00:00,15.7,24.9,32.6,77.5,99.9,0.0,17.7
Warangal Rural,Atmakur,2019-09-26 00:00:00,0.9,24.9,32.9,78.9,99.1,0.0,26.2
Warangal Rural,Atmakur,2019-09-27 00:00:00,6.3,24.9,30.3,84.6,99.9,0.0,24.4
Warangal Rural,Atmakur,2019-09-28 00:00:00,0.0,24.9,32.6,77.5,99.2,0.0,14.1
Warangal Rural,Atmakur,2019-09-29 00:00:00,0.0,24.9,33.0,76.3,99.9,0.0,18.5
Warangal Rural,Atmakur,2019-09-30 00:00:00,0.5,23.0,35.1,74.3,99.8,0.0,16.6
Warangal Rural,Duggondi,2019-09-25 00:00:00,2.0,24.9,35.2,71.4,99.9,0.0,6.2
Warangal Rural,Duggondi,2019-09-26 00:00:00,0.7,24.9,33.2,77.5,99.9,0.6,6.9
Warangal Rural,Duggondi,2019-09-27 00:00:00,6.1,24.9,30.7,84.0,99.9,0.7,9.2
Warangal Rural,Duggondi,2019-09-28 00:00:00,0.0,24.9,32.9,74.3,99.9,0.0,6.0
Warangal Rural,Duggondi,2019-09-29 00:00:00,0.0,24.9,33.0,73.8,99.9,0.0,9.6
Warangal Rural,Duggondi,2019-09-30 00:00:00,17.3,23.0,35.8,71.0,99.9,0.0,7.7
Warangal Rural,Nallabelly,2019-09-25 00:00:00,9.0,23.6,32.8,85.25,100.0,0.0,6.5
Warangal Rural,Nallabelly,2019-09-26 00:00:00,0.2,23.8,31.55,87.15,100.0,0.0,4.0
Warangal Rural,Nallabelly,2019-09-27 00:00:00,12.7,22.75,29.5,91.2,100.0,0.0,9.0
Warangal Rural,Nallabelly,2019-09-28 00:00:00,0.0,23.9,33.45,67.45,100.0,0.0,1.9
Warangal Rural,Nallabelly,2019-09-29 00:00:00,0.0,24.1,32.5,67.9,100.0,0.0,3.3
Warangal Rural,Nallabelly,2019-09-30 00:00:00,31.5,22.35,33.75,80.25,100.0,0.0,11.0
Warangal Rural,Narsampet,2019-09-25 00:00:00,3.9,24.9,32.5,80.8,99.9,0.0,9.9
Warangal Rural,Narsampet,2019-09-26 00:00:00,1.6,24.9,31.3,81.8,99.9,0.0,12.4
Warangal Rural,Narsampet,2019-09-27 00:00:00,5.9,23.6,29.1,85.9,99.9,0.0,13.3
